5,10,8,0
0,12,0,0
4,4,0,0
2,8,3,0
1,2,0,0
4,7,1,0
1,4,0,0
1,0,0,0
0,1,0,0
3,0,1,0
2,6,1,0
3,12,1,0
0,4,1,0
0,1,1,0
0,2,0,0
3,0,3,0
1,12,0,0
5,8,4,0
2,0,1,0
1,4,4,0
0,2,0,0
0,1,1,0
0,2,0,0
1,3,2,0
1,6,1,0
3,2,8,0
0,3,1,0
3,7,0,0
1,2,2,0
0,2,0,0
1,10,0,0
0,2,1,0
3,5,1,0
0,4,0,0
1,2,0,0
1,7,0,0
2,11,0,0
4,3,1,0
1,5,0,0
3,3,1,0
2,11,0,0
4,16,2,0
1,8,3,0
1,0,0,0
8,16,3,0
3,7,0,0
0,1,0,0
15,27,7,0
2,4,1,0
7,25,2,0
2,3,1,0
5,8,4,0
1,2,0,0
0,1,0,0
4,11,0,0
8,6,3,0
1,2,0,0
0,1,0,0
0,1,0,0
7,10,1,0
2,20,4,0
1,2,0,0
6,8,7,0
14,25,3,0
1,0,0,0
3,8,0,0
1,0,0,0
9,1,2,0
0,1,2,0
2,7,1,0
22,28,7,0
0,3,0,0
3,7,2,0
6,11,0,0
0,4,2,0
0,2,1,0
0,1,0,0
2,4,0,0
7,17,1,0
0,2,0,0
2,5,0,0
2,2,1,0
0,2,0,0
1,1,3,0
3,2,1,0
0,1,0,0
8,12,1,0
0,1,0,0
4,6,1,0
1,1,0,0
0,1,0,0
9,9,3,0
5,11,2,0
0,1,0,0
0,1,0,0
1,2,0,0
3,0,0,0
0,1,1,0
4,6,3,0
0,3,0,0
4,18,1,0
0,4,0,0
3,7,2,0
10,5,3,0
0,1,0,0
0,1,1,0
9,4,3,0
1,0,0,0
1,3,3,0
2,8,2,0
1,3,1,0
0,3,0,0
2,7,0,0
6,14,3,0
25,18,1,0
5,12,6,0
1,3,0,0
1,8,0,0
0,1,0,0
0,1,0,0
6,17,3,0
1,2,1,0
1,3,0,0
1,5,2,0
3,4,2,0
2,9,1,0
6,11,2,0
1,4,0,0
0,2,0,0
0,3,2,0
2,5,1,0
9,13,3,0
3,8,0,0
0,2,0,0
10,25,2,0
2,4,1,0
1,2,0,0
0,2,0,0
4,3,6,0
0,1,0,0
5,8,3,0
0,5,1,0
1,9,1,0
3,3,0,0
5,15,0,0
0,1,0,0
16,19,3,0
8,8,3,0
2,2,2,0
1,2,0,0
1,2,1,0
3,14,0,0
3,3,0,0
1,4,0,0
5,3,4,0
0,3,0,0
0,5,2,0
11,11,8,0
0,3,0,0
4,5,0,0
0,1,0,0
1,2,4,0
0,6,3,0
10,27,4,0
4,3,3,0
0,6,5,0
3,11,1,0
3,1,0,0
1,1,0,0
5,21,0,0
2,0,0,0
1,7,1,0
2,13,4,0
0,1,1,0
1,5,0,0
3,5,0,0
1,6,1,0
2,9,1,0
0,6,1,0
2,6,1,0
4,4,1,0
3,11,4,0
1,1,0,0
5,11,5,0
1,3,0,0
0,5,0,0
6,11,1,0
2,11,2,0
3,6,2,0
0,1,0,0
1,2,2,0
8,18,2,0
0,5,0,0
1,3,0,0
1,4,2,0
0,4,1,0
3,1,3,0
0,2,2,0
2,1,1,0
0,4,1,0
1,11,1,0
8,8,8,0
0,4,0,0
0,8,0,0
5,14,3,0
7,12,2,0
5,6,3,0
1,6,0,0
6,14,1,0
2,5,0,0
6,6,6,0
1,8,0,0
1,15,0,0
0,1,0,0
0,1,0,0
7,8,3,0
7,8,9,0
0,1,0,0
1,4,2,0
0,8,1,0
7,7,8,0
0,4,0,0
2,2,0,0
0,2,0,0
9,20,2,0
0,4,0,0
0,2,1,0
1,1,0,0
2,5,2,0
0,2,1,0
6,2,4,0
2,3,0,0
1,7,0,0
4,4,0,0
0,1,0,0
0,3,1,0
2,1,0,0
0,6,0,0
4,4,1,0
2,1,0,0
0,4,0,0
0,1,0,0
5,1,4,0
0,2,0,0
4,18,2,0
0,2,2,0
0,2,1,0
1,5,0,0
0,2,1,0
0,3,1,0
0,4,5,0
1,1,1,0
0,5,0,0
1,3,0,0
0,3,0,0
1,1,2,0
0,10,0,0
3,13,1,0
0,1,0,0
0,1,0,0
1,7,1,0
1,7,3,0
4,0,0,0
1,0,0,0
0,2,0,0
0,1,0,0
5,17,0,0
1,12,0,0
2,10,0,0
1,6,0,0
1,5,0,0
0,2,3,0
0,3,1,0
0,4,0,0
1,2,1,0
2,4,1,0
0,2,1,0
0,4,1,0
0,1,0,0
2,4,3,0
2,6,0,0
2,5,1,0
0,3,0,0
7,4,4,0
2,14,4,0
0,1,1,0
1,1,0,0
7,12,3,0
4,4,0,0
3,13,4,0
3,5,1,0
2,9,0,0
0,1,1,0
0,5,0,0
9,19,1,0
2,2,1,0
3,9,1,0
1,7,1,0
1,1,0,0
1,3,0,0
2,5,0,0
86,14,2,0
3,4,1,0
2,2,1,0
0,1,1,0
2,1,2,0
2,2,0,0
8,9,2,0
5,7,2,0
4,9,0,0
3,6,1,0
1,1,2,0
0,1,0,0
1,10,0,0
1,1,0,0
1,2,1,0
9,3,2,0
0,2,0,0
1,9,1,0
4,16,2,0
3,8,0,0
3,4,1,0
2,2,0,0
4,7,3,0
1,1,0,0
9,22,9,0
1,5,0,0
2,1,0,0
0,3,0,0
1,1,1,0
4,1,1,0
0,1,0,0
0,1,0,0
0,2,0,0
1,5,7,0
13,35,2,0
0,1,0,0
1,6,2,0
1,6,0,0
0,3,1,0
0,5,3,0
5,12,3,0
5,9,0,0
0,4,1,0
3,8,0,0
5,7,0,0
1,3,0,0
1,7,0,0
4,2,2,0
3,5,0,0
2,9,2,0
0,2,0,0
4,8,1,0
1,0,0,0
3,4,2,0
1,3,0,0
0,2,0,0
5,10,0,0
2,3,2,0
8,13,1,0
1,6,1,0
5,3,2,0
0,5,0,0
0,2,2,0
12,29,1,0
0,1,2,0
3,10,0,0
1,12,0,0
5,11,1,0
3,10,1,0
0,2,0,0
4,9,1,0
4,2,2,0
1,2,0,0
0,2,0,0
1,0,1,0
0,5,0,0
5,4,0,0
3,2,0,0
2,1,0,0
8,13,0,0
0,2,0,0
0,4,1,0
1,8,0,0
1,12,1,0
0,3,0,0
2,4,1,0
3,11,0,0
0,2,0,0
0,2,0,0
0,1,0,0
10,20,3,0
1,5,2,0
0,1,1,0
6,1,1,0
0,2,0,0
2,1,0,0
0,4,0,0
0,1,0,0
1,0,4,0
0,3,0,0
9,11,6,0
3,3,0,0
1,1,0,0
1,4,0,0
5,10,2,0
0,1,0,0
4,0,0,0
2,8,5,0
1,7,0,0
3,14,1,0
2,4,3,0
6,8,6,0
1,6,3,0
6,12,3,0
0,6,0,0
4,8,1,0
2,2,2,0
0,6,0,0
1,7,0,0
0,2,0,0
5,4,3,0
7,20,2,0
0,3,0,0
0,1,0,0
2,6,1,0
0,1,0,0
0,5,0,0
1,1,0,0
0,1,0,0
2,0,0,0
4,10,1,0
0,1,0,0
0,1,0,0
1,5,0,0
5,5,6,0
1,5,0,0
3,3,5,0
0,2,4,0
0,5,0,0
2,4,3,0
2,3,1,0
3,12,1,0
0,2,2,0
0,4,1,0
1,1,0,0
1,1,1,0
4,2,1,0
6,12,0,0
6,22,3,0
3,12,0,0
1,7,1,0
4,4,10,0
0,4,0,0
0,2,1,0
1,3,1,0
3,0,2,0
0,4,1,0
3,4,0,0
4,22,2,0
0,2,0,0
3,2,0,0
0,1,0,0
0,1,0,0
5,3,7,0
0,3,0,0
0,2,0,0
1,3,0,0
1,7,2,0
1,2,0,0
1,1,0,0
5,11,1,0
2,5,1,0
5,5,1,0
0,1,0,0
5,13,1,0
12,68,2,0
0,2,1,0
1,5,0,0
2,2,1,0
5,23,2,0
2,11,1,0
1,7,3,0
6,1,4,0
1,5,0,0
0,2,0,0
1,3,2,0
3,14,0,0
7,30,6,0
2,1,0,0
0,5,0,0
2,1,2,0
8,14,2,0
1,7,3,0
7,6,0,0
0,3,1,0
1,4,0,0
1,4,3,0
0,1,0,0
1,0,3,0
2,13,1,0
3,1,2,0
1,6,0,0
1,4,2,0
0,2,0,0
0,4,1,0
8,5,7,0
1,2,1,0
0,1,1,0
2,3,1,0
6,1,1,0
0,5,1,0
2,1,3,0
0,7,2,0
11,23,1,0
0,3,1,0
0,1,0,0
0,4,0,0
2,4,0,0
1,4,0,0
3,5,4,0
0,5,0,0
0,2,0,0
5,21,0,0
6,14,1,0
1,1,0,0
0,3,0,0
3,7,0,0
0,3,0,0
6,17,1,0
0,1,0,0
2,5,0,0
3,7,0,0
0,3,2,0
3,7,1,0
2,8,1,0
0,2,6,0
7,6,2,0
0,3,0,0
1,0,0,0
0,4,0,0
0,8,0,0
1,3,0,0
6,30,1,0
0,1,0,0
1,5,1,0
1,4,3,0
0,4,0,0
0,1,1,0
1,3,2,0
7,8,6,0
0,2,0,0
0,5,0,0
0,2,0,0
14,25,4,0
0,3,0,0
2,10,3,0
0,5,1,0
2,14,2,0
2,4,0,0
1,5,1,0
14,13,5,0
1,0,1,0
4,13,5,0
5,8,1,0
0,2,0,0
2,3,0,0
7,5,8,0
3,7,2,0
2,8,2,0
1,3,0,0
0,5,0,0
1,5,0,0
1,0,0,0
0,2,2,0
1,0,0,0
0,2,0,0
1,1,1,0
6,7,1,0
1,2,0,0
1,1,0,0
0,4,0,0
2,10,0,0
1,3,1,0
1,3,1,0
1,1,0,0
8,10,0,0
2,5,0,0
2,5,0,0
1,1,0,0
1,8,0,0
6,2,1,0
4,0,2,0
4,3,0,0
1,0,1,0
0,3,0,0
6,21,3,0
1,2,0,0
2,5,0,0
3,4,0,0
4,9,0,0
0,1,1,0
1,0,1,0
3,5,3,0
2,2,2,0
0,2,0,0
13,18,7,0
0,1,1,0
1,6,0,0
1,5,2,0
1,2,0,0
1,2,0,0
0,7,4,0
0,4,1,0
0,5,0,0
1,1,0,0
2,3,0,0
8,15,2,0
2,7,1,0
0,2,0,0
0,1,0,0
1,5,0,0
0,2,1,0
0,3,1,0
5,5,0,0
2,5,0,0
0,3,0,0
1,2,0,0
0,1,0,0
4,9,3,0
4,3,4,0
9,3,0,0
2,9,1,0
2,6,0,0
0,4,0,0
5,6,5,0
4,7,1,0
4,0,0,0
1,2,1,0
3,0,3,0
3,2,2,0
1,6,0,0
0,2,0,0
0,4,0,0
5,8,1,0
2,3,1,0
1,3,1,0
0,5,1,0
1,4,0,0
6,2,1,0
9,5,2,0
3,6,0,0
2,2,2,0
3,4,2,0
1,2,0,0
4,4,2,0
3,1,0,0
1,7,0,0
1,4,1,0
1,9,3,0
3,5,0,0
5,21,3,0
16,9,6,0
0,2,5,0
5,7,4,0
5,3,4,0
5,8,0,0
2,15,1,0
4,10,2,0
0,3,0,0
7,10,1,0
1,8,3,0
5,15,1,0
3,5,0,0
0,2,0,0
5,7,4,0
1,2,1,0
16,7,2,0
1,2,0,0
0,1,0,0
0,2,0,0
8,7,5,0
2,1,0,0
5,5,4,0
0,3,1,0
2,3,1,0
0,2,1,0
0,1,1,0
4,6,4,0
3,9,2,0
1,3,3,0
1,4,1,0
1,4,0,0
2,11,1,0
0,12,1,0
8,20,5,0
1,3,0,0
2,1,1,0
4,10,9,0
1,7,0,0
0,6,0,0
3,8,5,0
1,4,1,0
3,2,2,0
2,0,4,0
0,1,1,0
0,1,0,0
0,1,0,0
4,10,0,0
0,1,0,0
1,1,0,0
9,14,8,0
3,11,1,0
0,1,0,0
3,7,2,0
0,5,3,0
3,5,3,0
1,6,2,0
0,1,2,0
10,14,1,0
1,3,0,0
0,1,0,0
2,0,1,0
11,11,1,0
2,13,2,0
13,17,3,0
3,7,2,0
3,10,2,0
0,1,0,0
0,1,0,0
1,2,2,0
1,1,0,0
5,12,0,0
0,4,0,0
1,2,2,0
5,4,0,0
0,1,0,0
4,17,0,0
12,15,3,0
2,2,1,0
0,3,0,0
3,2,0,0
13,22,2,0
0,2,0,0
1,1,0,0
1,7,2,0
8,0,3,0
0,1,0,0
0,1,0,0
0,6,0,0
4,5,0,0
4,3,2,0
5,5,1,0
2,10,1,0
3,7,0,0
1,3,0,0
0,1,1,0
0,4,2,0
4,1,4,0
8,14,1,0
0,5,2,0
0,1,0,0
6,7,2,0
0,4,0,0
3,0,0,0
12,34,3,0
1,4,0,0
0,3,0,0
6,7,1,0
0,1,0,0
1,3,1,0
1,7,0,0
4,0,1,0
7,6,6,0
1,1,2,0
0,9,0,0
3,2,2,0
5,10,0,0
0,2,0,0
5,12,5,0
0,2,0,0
2,4,1,0
3,13,2,0
0,1,0,0
1,5,1,0
1,8,0,0
0,1,0,0
3,10,0,0
2,6,1,0
0,3,1,0
0,1,0,0
1,6,3,0
2,2,0,0
2,0,0,0
1,1,1,0
1,4,0,0
5,14,4,0
0,7,1,0
3,5,0,0
4,1,7,0
1,5,5,0
5,1,0,0
1,8,3,0
1,7,0,0
4,4,1,0
0,3,0,0
0,1,0,0
1,0,0,0
3,3,1,0
0,2,0,0
1,2,0,0
4,8,5,0
1,0,0,0
0,1,0,0
3,6,0,0
0,1,0,0
0,1,0,0
3,0,1,0
0,1,0,0
0,2,2,0
0,1,0,0
3,5,1,0
1,2,1,0
0,1,0,0
8,19,2,0
1,8,2,0
1,5,1,0
1,4,0,0
2,1,0,0
8,10,3,0
8,19,1,0
0,1,1,0
0,3,0,0
7,3,1,0
0,2,0,0
1,9,0,0
3,1,0,0
0,3,0,0
1,1,2,0
0,2,0,0
2,5,3,0
1,3,1,0
4,4,0,0
0,4,1,0
1,2,0,0
0,5,0,0
2,9,3,0
3,1,0,0
11,23,0,0
3,5,0,0
1,8,0,0
0,5,0,0
4,1,4,0
3,5,5,0
11,27,2,0
0,1,0,0
1,0,1,0
2,0,2,0
4,10,0,0
0,5,0,0
1,5,1,0
1,11,1,0
1,4,2,0
2,0,2,0
0,9,0,0
1,1,0,0
4,13,2,0
1,1,1,0
1,1,0,0
0,1,0,0
0,3,0,0
1,1,3,0
0,2,3,0
4,0,2,0
6,6,1,0
2,2,1,0
2,0,1,0
0,1,0,0
3,15,1,0
2,14,4,0
9,26,3,0
3,16,0,0
0,2,0,0
1,0,0,0
1,2,1,0
1,1,0,0
0,3,1,0
0,3,2,0
1,1,2,0
2,10,1,0
4,6,0,0
10,4,14,0
1,8,0,0
0,1,1,0
4,0,1,0
3,10,3,0
1,3,0,0
0,3,0,0
3,5,0,0
4,12,3,0
1,4,0,0
1,3,1,0
2,1,1,0
0,3,0,0
1,2,0,0
0,2,0,0
2,4,0,0
2,6,2,0
0,1,0,0
3,8,5,0
7,6,1,0
1,4,3,0
0,4,0,0
1,3,0,0
3,0,0,0
1,1,2,0
0,3,2,0
7,8,2,0
1,8,0,0
0,3,1,0
0,3,0,0
8,34,3,0
3,10,1,0
1,6,0,0
2,0,0,0
4,13,1,0
1,1,3,0
1,2,1,0
4,4,0,0
9,3,3,0
0,2,1,0
0,8,0,0
0,1,1,0
8,7,3,0
1,9,0,0
1,7,1,0
7,4,2,0
1,7,0,0
1,7,0,0
3,1,3,0
0,11,1,0
0,1,0,0
2,5,2,0
0,2,0,0
3,5,2,0
0,1,0,0
0,3,1,0
8,9,3,0
1,3,1,0
8,8,2,0
0,9,1,0
1,1,0,0
1,1,1,0
0,3,4,0
1,6,2,0
6,8,1,0
0,4,1,0
0,2,0,0
2,14,0,0
2,4,3,0
1,3,0,0
0,1,0,0
1,6,0,0
0,3,3,0
0,2,0,0
4,2,4,0
0,3,0,0
0,1,0,0
9,4,6,0
1,3,0,0
16,14,5,0
0,1,0,0
2,4,1,0
1,0,0,0
4,11,1,0
5,5,4,0
4,0,2,0
5,6,3,0
1,0,0,0
3,0,4,0
2,2,0,0
0,3,0,0
6,19,1,0
0,3,0,0
0,3,0,0
1,13,0,0
5,5,1,0
1,0,0,0
0,2,0,0
2,0,1,0
0,6,1,0
3,0,0,0
1,3,1,0
1,6,1,0
0,3,0,0
3,8,2,0
5,0,3,0
3,8,2,0
0,2,0,0
4,4,0,0
0,1,0,0
3,2,0,0
4,5,2,0
2,12,2,0
2,5,0,0
4,3,3,0
4,3,0,0
4,7,0,0
2,6,2,0
3,15,0,0
2,1,1,0
9,3,9,0
6,7,6,0
1,9,2,0
0,2,0,0
44,70,7,0
1,2,1,0
1,6,1,0
1,4,0,0
3,6,1,0
3,7,1,0
8,1,3,0
6,8,0,0
0,2,2,0
12,8,1,0
0,4,3,0
8,25,0,0
1,11,0,0
3,3,0,0
0,2,1,0
7,13,0,0
3,1,5,0
6,9,1,0
1,3,0,0
0,3,1,0
0,14,1,0
0,1,0,0
4,6,5,0
1,2,0,0
6,18,1,0
1,2,1,0
0,3,0,0
6,5,0,0
3,4,1,0
2,4,0,0
1,20,0,0
4,10,1,0
6,8,2,0
6,2,4,0
1,2,0,0
3,4,0,0
2,13,1,0
2,8,1,0
0,1,0,0
0,5,0,0
7,8,4,0
2,4,3,0
2,5,1,0
1,0,0,0
2,2,1,0
7,20,2,0
0,1,0,0
3,5,2,0
1,0,1,0
9,10,5,0
1,3,0,0
1,0,0,0
0,1,1,0
1,0,0,0
5,14,0,0
8,11,2,0
5,7,0,0
0,2,0,0
2,3,2,0
1,10,4,0
3,7,1,0
1,1,0,0
3,2,0,0
9,11,3,0
1,5,0,0
1,3,2,0
1,9,1,0
7,8,1,0
2,10,0,0
0,2,0,0
0,4,0,0
2,1,2,0
1,5,0,0
4,4,7,0
5,10,3,0
4,1,0,0
0,1,0,0
1,5,0,0
3,6,0,0
0,5,0,0
1,2,0,0
2,12,0,0
0,1,0,0
0,1,0,0
3,2,1,0
0,1,0,0
6,1,3,0
3,6,0,0
0,2,0,0
0,1,0,0
0,2,0,0
0,6,0,0
10,23,0,0
0,2,0,0
2,16,1,0
3,12,3,0
0,3,0,0
4,9,3,0
1,1,1,0
3,6,0,0
0,1,1,0
3,8,1,0
0,1,0,0
4,4,0,0
12,43,4,0
0,5,0,0
4,2,0,0
5,2,6,0
2,7,1,0
0,2,1,0
1,3,1,0
0,5,0,0
1,2,1,0
5,14,3,0
0,3,2,0
7,4,4,0
4,9,0,0
1,5,0,0
0,1,0,0
0,1,1,0
13,14,3,0
1,1,0,0
0,4,0,0
1,2,0,0
8,0,4,0
0,0,0,0
2,5,1,0
0,1,0,0
0,1,0,0
1,4,2,0
1,4,1,0
2,6,0,0
1,2,0,0
3,17,3,0
2,3,0,0
1,8,1,0
1,8,0,0
0,2,0,0
7,9,1,0
4,4,2,0
2,2,2,0
0,1,0,0
8,6,9,0
